district,chiefdom,name,region,urban/rural ,address,facility_type,ownership,facility_status,gps_altitude,gps_precision,imputed_lat_long,latitude,longitude,geometry,Population,Cell Towers,Courts,Schools,Financial Institutions,Health Facilities,Water Points
Bonthe,Bonthe,Motuo,South,Rural,Motuo,CHC,Govt,Open,-107.0,15.0,False,7.615924835,-12.04751015,POINT (-12.04751015 7.615924835),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Tissana,South,Rural,TISSANA VILLAGE,CHC,Govt,Open,53.0,5.0,False,7.57451503,-12.93082824,POINT (-12.93082824 7.57451503),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Gbongeh,South,Rural,Gbongeh Village,CHP,Govt,,,,True,7.50396828,-12.28195048,POINT (-12.28195048 7.50396828),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Gbangbaia,South,Rural,Gbangbaia Town ,CHP,Govt,Open,91.0,10.0,False,7.784069538,-12.3658886,POINT (-12.3658886 7.784069538),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Jangallor,South,Rural,Jangallor Village ,CHP,Govt,Open,45.0,5.0,False,7.68508993,-12.38623248,POINT (-12.38623248 7.68508993),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Kabati,South,Rural,Kabati Village ,CHP,Govt,Open,81.0,25.0,False,7.668434143,-12.24724579,POINT (-12.24724579 7.668434143),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Mammi,South,Rural,Maami,CHP,Govt,,,,True,7.501444662999999,-12.28146433,POINT (-12.28146433 7.501444662999999),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Minah,South,Rural,MINAH VILLAGE,CHP,Govt,Open,48.0,5.0,False,7.2689088,-12.13327719,POINT (-12.13327719 7.2689088),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Tei,South,Rural,TEI VILLAGE,CHP,Govt,Open,38.0,5.0,False,7.246478081,-12.01669598,POINT (-12.01669598 7.246478081),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Toma Bum,South,Rural,Torma Bum,CHP,Govt,,,,True,7.501997502999999,-12.28212349,POINT (-12.28212349 7.501997502999999),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Topan,South,Rural,To-pan Village ,CHP,Govt,Open,39.0,5.0,False,7.246461391,-12.01587868,POINT (-12.01587868 7.246461391),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Yargoi,South,Rural,Yargoi Village ,CHP,Govt,Open,21.0,5.0,False,7.57384229,-12.33735236,POINT (-12.33735236 7.57384229),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Jorma,South,Rural,JEORMA,CHP,Govt,Open,89.0,5.0,False,7.463623524,-12.28009701,POINT (-12.28009701 7.463623524),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Gbaninga,South,Rural,Gbaninga Town,CHP,Govt,Open,65.0,5.0,False,7.643505096,-12.26763344,POINT (-12.26763344 7.643505096),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Baoma Kpenge,South,Rural,Baoma Kpenge ,MCHP,Govt,Open,56.0,10.0,False,7.4481873510000005,-12.22808361,POINT (-12.22808361 7.448187351000001),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Delken,South,Rural,DELKEN VILLAGE ,MCHP,Govt,,,,True,7.502364088999999,-12.2811817,POINT (-12.2811817 7.502364088999999),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Gambia Popayma,South,Rural,Gambia Popayma ,MCHP,Govt,,,,True,7.5030664520000006,-12.28083196,POINT (-12.28083196 7.503066452000001),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Gbamani,South,Rural,Gbamani Village,MCHP,Govt,Closed,50.0,4.0,False,7.34721697,-12.09614213,POINT (-12.09614213 7.34721697),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Junctionla,South,Rural,Junctionla Town,MCHP,Govt,Open,65.0,20.0,False,7.73623991,-12.34023762,POINT (-12.34023762 7.73623991),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Kanga.,South,Rural,KANGA VILLAGE,MCHP,Govt,,,,True,7.502350861,-12.28226479,POINT (-12.28226479 7.502350861),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Mandu,South,Rural,Mandu village,MCHP,Govt,Open,86.0,5.0,False,7.45586578,-12.09543163,POINT (-12.09543163 7.45586578),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Mania,South,Rural,MANIA VILLAGE,MCHP,Govt,Open,20.0,25.0,False,7.398284912,-12.53264809,POINT (-12.53264809 7.398284912),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Mbkie,South,Rural,MBOKIE TOWN,MCHP,Govt,,,,True,7.503515824,-12.28133519,POINT (-12.28133519 7.503515824),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Mindohun,South,Rural,Mindohun,MCHP,Govt,Open,51.0,5.0,False,7.45607176,-12.3195219,POINT (-12.3195219 7.45607176),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Mobefa,South,Rural,Mobefa,MCHP,Govt,Open,147.0,10.0,False,7.4997978210000005,-12.17318439,POINT (-12.17318439 7.499797821),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Mokaba,South,Rural,Mokaba,MCHP,Govt,,,,True,7.502170183,-12.28254665,POINT (-12.28254665 7.502170183),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Mongerewa,South,Rural,Mongerewa Village ,MCHP,Govt,,,,True,7.50276133,-12.28237057,POINT (-12.28237057 7.50276133),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Moyowa,South,Rural,MOYOWA Town,MCHP,Govt,Open,172.0,10.0,False,7.64392519,-12.10220909,POINT (-12.10220909 7.64392519),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Ngepayhun,South,Rural,Ngepehun,MCHP,Govt,,,,True,7.5030237070000005,-12.2803632,POINT (-12.2803632 7.503023707000001),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Ngesehun,South,Rural,Ngesehun Town,MCHP,Govt,,,,True,7.503717055,-12.27842111,POINT (-12.27842111 7.503717055),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Ngueh,South,Rural,Ngueh Town ,MCHP,Govt,Open,39.0,5.0,False,7.47551918,-12.07268333,POINT (-12.07268333 7.47551918),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Semabu,South,Rural,Semabu,MCHP,Govt,Open,68.0,25.0,False,7.620559216,-12.10721684,POINT (-12.10721684 7.620559216),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Senehun Gblo,South,Rural,Senehun Village.,MCHP,Govt,,,,True,7.502037216000001,-12.28097556,POINT (-12.28097556 7.502037216000001),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Senjehun,South,Rural,Senjehun,MCHP,Govt,Open,40.0,5.0,False,7.53187894,-12.01414131,POINT (-12.01414131 7.53187894),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Sogballeh,South,Rural,Sogballeh ,MCHP,Govt,,,,True,7.502757732,-12.28113515,POINT (-12.28113515 7.502757732),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Taigbe,South,Rural,TAIGBE VILLAGE ,MCHP,Govt,,,,True,7.504670658999999,-12.28114068,POINT (-12.28114068 7.504670658999999),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Victoria,South,Rural,Victoria Town,MCHP,Govt,Open,42.0,5.0,False,7.64652581,-12.33083056,POINT (-12.33083056 7.64652581),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Saint Josseph'S Clinic,South,Urban,Bonthe town,CLINIC,Mission,,,,True,7.501491499999999,-12.28130446,POINT (-12.28130446 7.501491499999999),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Gbangbama Clinic Chc,South,Rural,Gbamgbama,CLINIC,Govt,,,,True,7.502900023,-12.2806299,POINT (-12.2806299 7.502900023),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Under Fives Clinic,South,Urban,Bonthe Island ,CLINIC,Govt,,,,True,7.503089825,-12.28113981,POINT (-12.28113981 7.503089825),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Sl Red Cross Clinic,South,Urban,SL RED CROSS CLINIC,CLINIC,Govt,,,,True,7.502313275,-12.28150558,POINT (-12.28150558 7.502313275),200781,10,15,310,82,61,1229
Bonthe,Bonthe,York Island,South,Rural,York Island,CLINIC,Govt,Open,38.0,15.0,False,7.6383314129999995,-12.61508656,POINT (-12.61508656 7.638331413),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Tombay,South,Rural,tOMBAY VILLAGE ,CLINIC,Govt,Closed,60.0,5.0,False,7.5749143,-12.92705961,POINT (-12.92705961 7.5749143),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Maamu,South,,MAAMU,MCHP,,,,,True,7.503012415,-12.28005416,POINT (-12.28005416 7.503012415),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Bonthe Government Hospital,South,,MADINA ST,HOSPITAL,,Open,,,True,7.503463598,-12.28074818,POINT (-12.28074818 7.503463598),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Ubc Under Fives,South,,MATTRU,MCHP,,,,,True,7.503426059,-12.27985227,POINT (-12.27985227 7.503426059),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Ngepay,South,,NGEPAY,CHP,,,,,True,7.503756363,-12.28055632,POINT (-12.28055632 7.503756363),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Tissana,South,,,CHP,,Open,53.0,5.0,False,7.57451503,-12.93082824,POINT (-12.93082824 7.57451503),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Tissana,Western,Rural,Tissana ,MCHP,Govt,Open,53.0,5.0,False,7.57451503,-12.93082824,POINT (-12.93082824 7.57451503),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Benduma,South,Rural,Benduma Town ,CHC,Govt,Open,-9.0,25.0,False,7.245747089,-12.01678181,POINT (-12.01678181 7.245747089),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Tihun,South,Rural,Tihun Town ,CHC,Govt,Open,49.0,5.0,False,7.56637161,-12.08964813,POINT (-12.08964813 7.56637161),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Yoni,South,Rural,Yoni Town,CHC,Govt,Open,36.0,5.0,False,7.47736648,-12.52584569,POINT (-12.52584569 7.47736648),200781,10,15,310,82,61,1229
Bonthe,Bonthe,Gambia Town,South,Rural,Gambia Town,CHC,Govt,,,,True,7.502956558999999,-12.281462199999998,POINT (-12.2814622 7.502956558999999),200781,10,15,310,82,61,1229
Tonkolili,Tonkolili,Foindu,South,Rural,Foindu,MCHP,Govt,Open,101.0,5.0,False,8.317985535,-12.07127285,POINT (-12.07127285 8.317985535),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mamaka,North,Rural,Mamaka,CHP,Govt,Open,121.0,5.0,False,8.513199806,-12.2844677,POINT (-12.2844677 8.513199805999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Foindu,East,Rural, FOINDU,CHC,Govt,Open,101.0,5.0,False,8.317985535,-12.07127285,POINT (-12.07127285 8.317985535),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mabang,South,Rural,MABANG,MCHP,Govt,Open,96.0,15.0,False,8.567760468,-12.17291832,POINT (-12.17291832 8.567760467999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Masumana,North,Rural,MASUMANA,CHP,Govt,Open,91.0,5.0,False,8.474018097,-11.98810005,POINT (-11.98810005 8.474018097),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Magburaku Government Hospital,North,Urban,MAGBURAKA,HOSPITAL,Govt,,,,True,8.668468001,-11.87682887,POINT (-11.87682887 8.668468001000001),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Masanga Leprosy Hospital,North,Rural,Masanga ,HOSPITAL,Private,Closed,133.0,5.0,False,8.750907898,-11.83713245,POINT (-11.83713245 8.750907897999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Lion Heart Hospital,North,Rural,47 WATER WORKS ROAD YELE TOWN,HOSPITAL, NGO,,,,True,8.418104,-11.8442,POINT (-11.8442 8.418104),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Bendugu,North,Urban,Bendugu ,CHC,Govt,Open,453.0,5.0,False,9.06329155,-11.49428654,POINT (-11.49428654 9.063291550000001),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mabang,North,Rural,"MABANG VILLAGE, MABANG SECTION                    ",CHC,Govt,Open,96.0,15.0,False,8.567760468,-12.17291832,POINT (-12.17291832 8.567760467999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Manowo,North,Rural,MANOWO,CHC,Govt,Open,119.0,5.0,False,8.37154007,-11.86999702,POINT (-11.86999702 8.37154007),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mathoir,North,Rural,OLD TOWN ROAD MATHOIR,CHC,Govt,,,,True,8.665736181,-11.87823411,POINT (-11.87823411 8.665736181),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Matotoka,North,Urban,Matotoka,CHC,Govt,Open,165.0,5.0,False,8.657444953999999,-11.85907173,POINT (-11.85907173 8.657444953999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mabom,North,Rural,Mabom,CHP,Govt,,,,True,8.667669652999999,-11.8759602,POINT (-11.8759602 8.667669652999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Magbanabom,North,Rural,magbanabom ,CHP,Govt,Open,,,True,8.667891925,-11.87628397,POINT (-11.87628397 8.667891924999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Magbass,North,Rural,Magbass ,CHP,Govt,,,,True,8.666965227999999,-11.87912359,POINT (-11.87912359 8.666965227999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mamansosanka,North,Rural,mamansosanka ,CHP,Govt,,,,True,8.666775899,-11.87793143,POINT (-11.87793143 8.666775898999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mansumana,North,Rural,MANSUMANA,CHP,Govt,,,,True,8.668877582,-11.87711979,POINT (-11.87711979 8.668877582),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Masumbire,North,Rural,Masumbire,CHP,Govt,,,,True,8.66562229,-11.877125300000001,POINT (-11.8771253 8.66562229),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mayepoh,North,Rural,MAYEPPOH VILLAGE,CHP,Govt,,,,True,8.667047273,-11.87682998,POINT (-11.87682998 8.667047273),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Rochen Malal,North,Rural,ROCHEN MALAL VILLAGE ,CHP,Govt,Open,126.0,5.0,False,8.58591901,-11.92762087,POINT (-11.92762087 8.58591901),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Bakeloko,North,Rural,YONI BAKELOKO,MCHP,Govt,,,,True,8.668649166,-11.87702305,POINT (-11.87702305 8.668649166),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Bassaia,North,Rural,Bassaia ,MCHP,Govt,Open,169.0,5.0,False,8.951552391,-11.75866413,POINT (-11.75866413 8.951552391),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Bathbana,North,Urban,BATHBANA VILLAGE,MCHP,Govt,,,,True,8.667447982,-11.87609609,POINT (-11.87609609 8.667447982000001),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Bonkababay,North,Rural,BONKABABAY VILLAGE,MCHP,Govt,,,,True,8.667883012,-11.87628525,POINT (-11.87628525 8.667883012000001),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Dankawalia,North,Rural,Dankawalia ,MCHP,Govt,Open,408.0,5.0,False,8.921617507999999,-11.60720634,POINT (-11.60720634 8.921617507999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Foindu,North,Rural,FOINDU VILLAGE ,MCHP,Govt,Open,101.0,5.0,False,8.317985535,-12.07127285,POINT (-12.07127285 8.317985535),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Fothaneh Bana,North,Rural,FOTHANEH BANA,MCHP,Govt,Open,444.0,5.0,False,8.78222084,-11.45618057,POINT (-11.45618057 8.782220840000001),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Fothaneh Junction,North,Rural,fothaneh junction ,MCHP,Govt,,,,True,8.667707677000001,-11.87829327,POINT (-11.87829327 8.667707677000001),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Kaimp Kakolo Mach,North,Rural,KAIMPKAKOLO VILLAGE,MCHP,Govt,,,,True,8.668365725,-11.87638827,POINT (-11.87638827 8.668365724999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Kamsepena,North,Rural,Kamasepena ,MCHP,Govt,,,,True,8.668191985,-11.87688561,POINT (-11.87688561 8.668191985),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Kathombo,North,Rural,Kathombo,MCHP,Govt,Open,143.0,15.0,False,9.066362381,-11.75954151,POINT (-11.75954151 9.066362380999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Kemedugu,North,Rural,Kemedugu,MCHP,Govt,Open,446.0,25.0,False,9.006563187000001,-11.66170406,POINT (-11.66170406 9.006563187000001),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Kholifaga,North,Rural,Kholifaga,MCHP,Govt,,,,True,8.66805944,-11.8753012,POINT (-11.8753012 8.66805944),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Kumrabai Station,North,Rural,KOLIFA MABANG,MCHP,Govt,Open,116.0,25.0,False,8.539608955,-12.09949398,POINT (-12.09949398 8.539608955),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Kumrabi Yoni,North,Rural,YONI KUMBRABAI ,MCHP,Govt,,,,True,8.666998454,-11.875462800000001,POINT (-11.8754628 8.666998454),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Kunya,North,Rural,Kunya,MCHP,Govt,Open,470.0,5.0,False,9.153325081,-11.51754475,POINT (-11.51754475 9.153325081),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mabai,North,Rural,Mabai,MCHP,Govt,Open,157.0,5.0,False,8.680062293999999,-11.89816093,POINT (-11.89816093 8.680062293999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mabarr Poli,North,Rural,MABARR POLI VILLAGE,MCHP,Govt,,,,True,8.666647115,-11.87770265,POINT (-11.87770265 8.666647115),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mabineh,North,Rural,Mabineh ,MCHP,Govt,Open,364.0,5.0,False,8.655745506,-11.39114189,POINT (-11.39114189 8.655745506000001),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Maborie,North,Rural,Maborie ,MCHP,Govt,,,,True,8.66697967,-11.87621986,POINT (-11.87621986 8.66697967),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Maconteh Tama,North,Rural,Maconteh,MCHP,Govt,,,,True,8.667124389,-11.87637717,POINT (-11.87637717 8.667124389),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Macorbana,North,Rural,MALAL MARA ,MCHP,Govt,,,,True,8.667686633999999,-11.87599994,POINT (-11.87599994 8.667686633999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Macrogba,North,Rural,MACROGBA VILLAGE,MCHP,Govt,Open,89.0,25.0,False,8.420343399,-12.36229801,POINT (-12.36229801 8.420343399),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mafay,North,Rural,MAFAY,MCHP,Govt,,,,True,8.667757682000001,-11.8763492,POINT (-11.8763492 8.667757682000001),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mafulka,North,Rural,Mafulka ,MCHP,Govt,,,,True,8.668029552,-11.875617199999999,POINT (-11.8756172 8.668029552),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Magbaesa,North,Rural,MAGBAESA VILLAGE,MCHP,Govt,,,,True,8.668307223,-11.8767899,POINT (-11.8767899 8.668307222999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Magbafth,North,Rural,MAGBAFTH VILLAGE,MCHP,Govt,Closed,132.0,25.0,False,8.456809997999999,-12.59740353,POINT (-12.59740353 8.456809997999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Magbantobana,North,Rural,MAGBANTOBANA ,MCHP,Govt,,,,True,8.668327767000001,-11.87703944,POINT (-11.87703944 8.668327767000001),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Magbassa Bana,North,Rural,MAGBASSIA BANA VILLAGE,MCHP,Govt,,,,True,8.667849494,-11.87727451,POINT (-11.87727451 8.667849494),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Magbossi,North,Rural,YONI MAGBOSIE,MCHP,Govt,,,,True,8.668942872,-11.87522473,POINT (-11.87522473 8.668942872000001),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Under Fives Clinic,North,Urban,MAGBORAKA,MCHP,Govt,,,,True,8.667272714,-11.87742574,POINT (-11.87742574 8.667272713999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Makelleh,North,Rural,MALOMPOR,MCHP,Govt,Open,123.0,10.0,False,8.472257614,-12.10175896,POINT (-12.10175896 8.472257614),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Makeni Rokfula,North,Rural,yoni Makeri,MCHP,Govt,,,,True,8.667863248,-11.87915287,POINT (-11.87915287 8.667863248),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Makona,North,Rural,Makona,MCHP,Govt,Open,131.0,5.0,False,8.62635231,-11.83757877,POINT (-11.83757877 8.62635231),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Makondu,North,Rural,MAKONDU VILLAGE,MCHP,Govt,Open,100.0,15.0,False,8.36192131,-12.57445908,POINT (-12.57445908 8.36192131),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Makonie Line,North,Rural,Makonie line ,MCHP,Govt,,,,True,8.667450098,-11.87768774,POINT (-11.87768774 8.667450098),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Makonkorie,North,Rural,MAKONKORIE VILLAGE,MCHP,Govt,Open,133.0,10.0,False,8.558823586,-11.81517792,POINT (-11.81517792 8.558823586000001),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Makonthaday,North,Rural,Mathonthaday ,MCHP,Govt,,,,True,8.666821514,-11.87843021,POINT (-11.87843021 8.666821514),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Makrugbe,North,Rural,MAKRUGBE,MCHP,Govt,,,,True,8.668373947000001,-11.87814664,POINT (-11.87814664 8.668373947000001),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Malone,North,Rural,Malone,MCHP,Govt,Open,114.0,15.0,False,8.67172718,-11.921796800000001,POINT (-11.9217968 8.67172718),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mamaka,North,Rural,MAMAKA,MCHP,Govt,Open,121.0,5.0,False,8.513199806,-12.2844677,POINT (-12.2844677 8.513199805999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mamansokafla,North,Rural,MANSOKAFLA ,MCHP,Govt,Open,91.0,25.0,False,8.493300438,-12.14182758,POINT (-12.14182758 8.493300438),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mamuntha,North,Rural,Mamuntha,MCHP,Govt,Open,85.0,10.0,False,8.632090568999999,-12.01774311,POINT (-12.01774311 8.632090568999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Manannie,North,Rural,MANANIE VILLAGE YONI ,MCHP,Govt,,,,True,8.666668996,-11.87654977,POINT (-11.87654977 8.666668996),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mangay Bana,North,Rural,MANGAY BANA,MCHP,Govt,,,,True,8.668844484,-11.87730029,POINT (-11.87730029 8.668844483999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Mapamurie,North,Rural,Mapamurie,MCHP,Govt,Open,366.0,10.0,False,8.565797806,-11.56734753,POINT (-11.56734753 8.565797806000001),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Maraka,North,Rural,MAKARA,MCHP,Govt,Open,83.0,15.0,False,8.537876128999999,-11.98829651,POINT (-11.98829651 8.537876128999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Marunia,North,Rural,MARUNIA VILLAGE BY KHOLIFA MABANG,MCHP,Govt,Open,114.0,25.0,False,8.540719032,-12.21035957,POINT (-12.21035957 8.540719032),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Masaba,North,Rural,Masaba,MCHP,Govt,,,,True,8.668293976000001,-11.87615412,POINT (-11.87615412 8.668293976000001),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Masanga,North,Rural,Masanga ,MCHP,Govt,Open,133.0,5.0,False,8.750896454,-11.83697701,POINT (-11.83697701 8.750896453999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Masankoro,North,Rural,MASANKORO,MCHP,Govt,Open,281.0,15.0,False,8.666152954,-11.77004051,POINT (-11.77004051 8.666152953999999),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Masengbeh,North,Rural,MASENGBEH,MCHP,Govt,Open,110.0,5.0,False,8.354012489,-12.13572788,POINT (-12.13572788 8.354012489),514602,16,16,740,73,111,1286
Tonkolili,Tonkolili,Masiaka,North,Rural,Masiaka ,MCHP,Govt,Open,402.0,5.0,False,8.597313881,-11.46603489,POINT (-11.46603489 8.597313881),514602,16,16,740,73,111,1286
